SEASON,GAME.#,DATE,OPPONENT,CONF/NON-CONF,HOME/AWAY,WIN/LOSS,HALF,POSS.#,PLAY.ID,CLUTCH?,GARBAGE?,TRANSITION?,2ND.CHANCE?,MAN.OR.ZONE?,PASSES,ASSIST.OPPORTUNITY,HOCKEY.ASSIST,SHOOTER
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,1,1,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,2,2,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,2,3,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,3,4,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,3,5,FALSE,FALSE,FALSE,TRUE,MAN,2,N/A,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,4,6,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,5,7,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,6,8,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,7,9,FALSE,FALSE,FALSE,FALSE,MAN,2,0 Gerald Liddell,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,8,10,FALSE,FALSE,FALSE,FALSE,MAN,4,30 Brock Cunningham,2 Matt Coleman III,0 Gerald Liddell
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,9,11,FALSE,FALSE,TRUE,FALSE,MAN,1,0 Gerald Liddell,N/A,22 Kai Jones
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,10,12,FALSE,FALSE,TRUE,FALSE,MAN,1,N/A,N/A,22 Kai Jones
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,11,13,FALSE,FALSE,FALSE,FALSE,MAN,1,3 Courtney Ramey,N/A,0 Gerald Liddell
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,11,14,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,0 Gerald Liddell
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,12,15,FALSE,FALSE,FALSE,FALSE,MAN,6,3 Courtney Ramey,N/A,0 Gerald Liddell
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,13,16,FALSE,FALSE,FALSE,FALSE,MAN,5,2 Matt Coleman III,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,13,17,FALSE,FALSE,FALSE,TRUE,MAN,1,30 Brock Cunningham,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,13,18,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,14,19,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,20 Jericho Sims
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,15,20,FALSE,FALSE,TRUE,FALSE,MAN,1,20 Jericho Sims,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,15,21,FALSE,FALSE,FALSE,TRUE,MAN,1,30 Brock Cunningham,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,16,22,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,5 Royce Hamm Jr.
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,17,23,FALSE,FALSE,FALSE,FALSE,MAN,2,10 Donovan Williams,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,17,24,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,18,25,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),5,3 Courtney Ramey,N/A,10 Donovan Williams
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,19,26,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,N/A,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,20,27,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,21,28,FALSE,FALSE,TRUE,FALSE,MAN,1,0 Gerald Liddell,N/A,22 Kai Jones
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,22,29,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,23,30,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,24,31,FALSE,FALSE,TRUE,FALSE,MAN,2,3 Courtney Ramey,N/A,22 Kai Jones
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,25,32,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),3,2 Matt Coleman III,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,26,33,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),6,0 Gerald Liddell,N/A,30 Brock Cunningham
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,27,34,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),8,30 Brock Cunningham,N/A,22 Kai Jones
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,28,35,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,30 Brock Cunningham
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,29,36,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),1,2 Matt Coleman III,N/A,0 Gerald Liddell
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,30,37,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),5,3 Courtney Ramey,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,31,38,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,3 Courtney Ramey,N/A,20 Jericho Sims
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,32,39,FALSE,FALSE,FALSE,FALSE,MAN,2,3 Courtney Ramey,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,33,40,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),0,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,34,41,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),1,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,35,42,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),1,N/A,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,36,43,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,36,44,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),1,2 Matt Coleman III,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,37,45,FALSE,FALSE,FALSE,FALSE,MAN,1,3 Courtney Ramey,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,37,46,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,5 Royce Hamm Jr.
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,38,47,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,2 Matt Coleman III,N/A,0 Gerald Liddell
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,1,39,48,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),3,N/A,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,40,49,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,41,50,FALSE,FALSE,FALSE,FALSE,MAN,5,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,42,51,FALSE,FALSE,FALSE,FALSE,MAN,6,4 Greg Brown,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,42,52,FALSE,FALSE,FALSE,TRUE,MAN,1,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,42,53,FALSE,FALSE,FALSE,FALSE,MAN,0,2 Matt Coleman III,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,43,54,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,20 Jericho Sims
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,44,55,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,45,56,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,2 Matt Coleman III,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,46,57,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),1,N/A,N/A,22 Kai Jones
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,47,58,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),4,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,48,59,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),6,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,49,60,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,2 Matt Coleman III,N/A,30 Brock Cunningham
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,49,61,FALSE,FALSE,FALSE,TRUE,ZONE(2-3),0,N/A,N/A,30 Brock Cunningham
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,50,62,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,51,63,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),0,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,52,64,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),1,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,52,65,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,53,66,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),1,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,54,67,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,10 Donovan Williams,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,54,68,FALSE,FALSE,FALSE,TRUE,ZONE(2-3),0,N/A,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,55,69,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),3,2 Matt Coleman III,N/A,10 Donovan Williams
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,56,70,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),1,N/A,N/A,10 Donovan Williams
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,57,71,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,58,72,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,0 Gerald Liddell,N/A,5 Royce Hamm Jr.
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,59,73,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,60,74,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,61,75,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,62,76,FALSE,FALSE,FALSE,FALSE,MAN,4,3 Courtney Ramey,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,63,77,FALSE,FALSE,FALSE,FALSE,MAN,3,0 Gerald Liddell,N/A,20 Jericho Sims
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,64,78,FALSE,FALSE,TRUE,FALSE,MAN,1,0 Gerald Liddell,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,65,79,FALSE,FALSE,FALSE,FALSE,MAN,1,3 Courtney Ramey,N/A,20 Jericho Sims
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,66,80,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,67,81,FALSE,FALSE,TRUE,FALSE,MAN,1,N/A,N/A,22 Kai Jones
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,68,82,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,69,83,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,69,84,FALSE,FALSE,FALSE,TRUE,MAN,4,2 Matt Coleman III,N/A,20 Jericho Sims
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,70,85,FALSE,FALSE,TRUE,FALSE,MAN,1,3 Courtney Ramey,N/A,0 Gerald Liddell
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,71,86,FALSE,FALSE,TRUE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,72,87,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,N/A,N/A,N/A
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,73,88,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),3,20 Jericho Sims,N/A,10 Donovan Williams
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,74,89,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,N/A,N/A,4 Greg Brown
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,75,90,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,N/A,N/A,3 Courtney Ramey
2020,1,11/25/2020,UTRGV,Non-Conference,Home,WIN,2,76,91,FALSE,TRUE,FALSE,FALSE,ZONE(2-3),3,N/A,N/A,10 Donovan Williams
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,1,1,FALSE,FALSE,FALSE,FALSE,MAN,4,2 Matt Coleman III,N/A,4 Greg Brown
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,2,2,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,4 Greg Brown
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,3,3,FALSE,FALSE,FALSE,FALSE,MAN,3,1 Andrew Jones,N/A,4 Greg Brown
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,4,4,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,5,5,FALSE,FALSE,FALSE,FALSE,MAN,2,1 Andrew Jones,N/A,3 Courtney Ramey
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,6,6,FALSE,FALSE,FALSE,FALSE,MAN,6,4 Greg Brown,3 Courtney Ramey,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,7,7,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,8,8,FALSE,FALSE,FALSE,FALSE,MAN,5,2 Matt Coleman III,N/A,30 Brock Cunningham
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,8,9,FALSE,FALSE,FALSE,TRUE,MAN,6,N/A,N/A,0 Gerald Liddell
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,9,10,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,20 Jericho Sims,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,10,11,FALSE,FALSE,FALSE,FALSE,MAN,2,22 Kai Jones,N/A,2 Matt Coleman III
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,11,12,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,12,13,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,13,14,FALSE,FALSE,FALSE,FALSE,MAN,2,4 Greg Brown,N/A,20 Jericho Sims
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,14,15,FALSE,FALSE,FALSE,FALSE,MAN,3,2 Matt Coleman III,N/A,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,14,16,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,15,17,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,16,18,FALSE,FALSE,FALSE,FALSE,MAN,3,2 Matt Coleman III,N/A,4 Greg Brown
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,17,19,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,18,20,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,18,21,FALSE,FALSE,FALSE,FALSE,MAN,5,N/A,N/A,4 Greg Brown
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,19,22,FALSE,FALSE,FALSE,FALSE,MAN,3,1 Andrew Jones,N/A,2 Matt Coleman III
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,20,23,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,30 Brock Cunningham
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,21,24,FALSE,FALSE,FALSE,FALSE,MAN,2,1 Andrew Jones,N/A,20 Jericho Sims
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,22,25,FALSE,FALSE,FALSE,FALSE,MAN,4,2 Matt Coleman III,N/A,3 Courtney Ramey
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,23,26,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,24,27,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,24,28,FALSE,FALSE,FALSE,TRUE,MAN,1,2 Matt Coleman III,N/A,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,25,29,FALSE,FALSE,FALSE,FALSE,MAN,1,1 Andrew Jones,N/A,30 Brock Cunningham
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,25,30,FALSE,FALSE,FALSE,TRUE,MAN,1,30 Brock Cunningham,N/A,3 Courtney Ramey
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,25,31,FALSE,FALSE,FALSE,TRUE,MAN,1,3 Courtney Ramey,N/A,30 Brock Cunningham
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,26,32,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,3 Courtney Ramey
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,27,33,FALSE,FALSE,FALSE,FALSE,MAN,3,N/A,N/A,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,28,34,FALSE,FALSE,TRUE,FALSE,MAN,0,N/A,N/A,3 Courtney Ramey
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,29,35,FALSE,FALSE,FALSE,FALSE,MAN,5,N/A,N/A,2 Matt Coleman III
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,30,36,FALSE,FALSE,FALSE,FALSE,MAN,5,2 Matt Coleman III,3 Courtney Ramey,20 Jericho Sims
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,31,37,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,0 Gerald Liddell
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,1,32,38,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,3 Courtney Ramey
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,33,39,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,33,40,FALSE,FALSE,FALSE,FALSE,MAN,4,1 Andrew Jones,20 Jericho Sims,4 Greg Brown
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,34,41,FALSE,FALSE,FALSE,FALSE,MAN,4,1 Andrew Jones,N/A,4 Greg Brown
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,35,42,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,35,43,FALSE,FALSE,FALSE,TRUE,MAN,0,N/A,N/A,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,35,44,FALSE,FALSE,FALSE,TRUE,MAN,1,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,35,45,FALSE,FALSE,FALSE,FALSE,MAN,2,1 Andrew Jones,N/A,20 Jericho Sims
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,36,46,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,37,47,FALSE,FALSE,FALSE,FALSE,MAN,3,2 Matt Coleman III,N/A,1 Andrew Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,37,48,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),1,N/A,N/A,2 Matt Coleman III
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,37,49,FALSE,FALSE,FALSE,TRUE,MAN,2,3 Courtney Ramey,N/A,2 Matt Coleman III
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,38,50,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),1,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,39,51,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),11,30 Brock Cunningham,N/A,2 Matt Coleman III
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,39,52,FALSE,FALSE,FALSE,TRUE,ZONE(2-3),0,N/A,N/A,22 Kai Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,40,53,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,N/A,N/A,2 Matt Coleman III
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,40,54,FALSE,FALSE,FALSE,TRUE,ZONE(2-3),2,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,41,55,FALSE,FALSE,FALSE,FALSE,MAN,2,30 Brock Cunningham,2 Matt Coleman III,22 Kai Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,42,56,FALSE,FALSE,FALSE,FALSE,MAN,2,30 Brock Cunningham,N/A,3 Courtney Ramey
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,43,57,FALSE,FALSE,FALSE,FALSE,MAN,1,N/A,N/A,3 Courtney Ramey
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,44,58,FALSE,FALSE,FALSE,FALSE,MAN,2,2 Matt Coleman III,N/A,22 Kai Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,45,59,FALSE,FALSE,FALSE,FALSE,MAN,5,3 Courtney Ramey,N/A,30 Brock Cunningham
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,45,60,FALSE,FALSE,FALSE,TRUE,MAN,3,N/A,N/A,22 Kai Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,46,61,FALSE,FALSE,FALSE,FALSE,MAN,2,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,47,62,FALSE,FALSE,TRUE,FALSE,MAN,1,N/A,N/A,3 Courtney Ramey
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,48,63,FALSE,FALSE,FALSE,FALSE,MAN,0,N/A,N/A,2 Matt Coleman III
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,49,64,FALSE,FALSE,FALSE,FALSE,MAN,1,2 Matt Coleman III,N/A,22 Kai Jones
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,50,65,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),6,2 Matt Coleman III,N/A,3 Courtney Ramey
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,50,66,FALSE,FALSE,FALSE,TRUE,ZONE(2-3),0,N/A,N/A,4 Greg Brown
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,51,67,FALSE,FALSE,FALSE,FALSE,MAN,5,30 Brock Cunningham,20 Jericho Sims,4 Greg Brown
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,52,68,FALSE,FALSE,FALSE,FALSE,ZONE(2-3),2,N/A,N/A,N/A
2020,2,11/30/2020,Davidson,Non-Conference,Neutral,WIN,2,53,69,FALSE,FALSE,FALSE,FALSE,MAN,2,3 Courtney Ramey,N/A,4 Greg Brown
